Puruṣottama-yoga,Purushottama-yoga,,,
Pūrva-Mīmāṁsā,Purva-Mimamsa,,,
pūrva-pakṣa,purva-paksha,added 07.10.23,,
Pūṣā,Pusha,,,
puṣpa,pushpam,,,
Pūtanā,Putana,,,
Puṭṭaparti,Puttaparthi,,,
Rādhā-Durgā,Radha-Durga,,,
Rādhā-Kṛṣṇa,Radha-Krishna,,,
Rādhā-kuṇḍa,Radha-kunda,,,
Rādhā-praṇāma,Radha-pranama,,,
Rādhā-ramaṇa,Radha-ramana,,,
"Rādhā, Śrī","Radha, Sri",,,
"Rādhārānī, Śrī","Radharani, Sri",,,
Rādhāṣṭamī,Radhashtami,,,
Rādhe,Radhe,,,
Rādheya,Radheya,,,
rāga,raga,,,
rāga-prema,raga-prema,,,
rāgātmikā-bhakti,ragatmika-bhakti,,,
Rāghavendra Svāmī,Raghavendra Swami,,,
"Raghunātha Bhaṭṭa Gosvāmī, Śrī","Raghunatha Bhatta Goswami, Sri",,,
rahasya-traya-mantras ,rahasya-traya-mantras ,double hyphen 06.03.24,,
Rāhu,Rahu,,,
Rāhu-kāla,Rahu-kala,,,
rāja,raja,,,
raja-guṇa,raja-guna,,,
Rāja-vidyā-guhya-yoga,Raja-vidya-guhya-yoga,,,
rāja-yoga,raja-yoga,,,
rājarṣi,rajarshi,added 09.11.23,,
rajas,rajas,,,
rajasic,rajasic,,,
Rajasthān,Rajasthan,added ā 04.06.23,,
rājasūya-yajña,rajasuya-yajna,,,
rājopacāra,rajopachara,,,
Rājput,Rajput,added 16.05.24,,
Rakṣā Bandhan,Raksha Bandhan,,,
Rākṣasa(s),Rakshasa(s),,,
Raktabīja,Raktabija,,,
Rāma,Rama ,,,
Rāma Janma,Rama Janma,,,
Rāma Nāma,Ram Nam,,,
Rāma Navamī,Rama Navami,,,
Rāma-līlā,Rama-lila,,,
Rāmacandra,Ramachandra,,,
Rāmacaritamānasa,Ramacharitamanas,,,
"Rāmadāsu, Śrī","Ramadasu, Sri ",added ,,
"Rāmakṛṣṇa, Śrī","Ramakrishna, Sri",,,
rāmānandī(s),ramanandi(s),added 31.01.26,,
"Rāmānujācārya, Śrī","Ramanujacharya, Sri",,,
Rāmāyaṇa,Ramayana,,,
"Raṅganātha, Śrī ","Ranganath, Sri",,,
rāsa,rasa,,,
Rāsa-līlā,Rasa-lila,,,
rasgulla,rasgulla,added 09.12.25,,
Rati,Rati,,,
Ratnākara,Ratnakara,,,
Ratnāvalī,Ratnavali,,,
Rāvaṇa,Ravana,,,
Ṛg Veda,Rig Veda,,,
Rishi/ka,Rishi/ka,in context of BM spiritual order,,
ṛṇānubandhana,rinanubandhana,,,
Rohiṇī,Rohini ,,,
Rohiṇī-nakṣatra,Rohini-nakshatra,,,
Ṛṣabhadeva,Rishabhadeva,,,
ṛṣi(s),rishi(s),outside of BM spiritual order,,
Ṛṣikeś,Rishikesh,added 05.06.23,,
Rudra,Rudra,,,
rudraksha,rudraksha,,, 
Rudras,Rudras,,,
Rukmī,Rukmi ,,,
Rukmiṇī,Rukmini,,,
"Rūpa Gosvāmī, Śrī","Rupa Goswami, Sri",,,
rūpa-kīrtana ,rupa-kirtan,,,
rūpaṁ,rupam,,,
rūpātītaṁ,rupatitam,,,
Śabarī,Shabari,,,
Śabarī-devī,Shabari-devi,,,
śabda,shabda,,,
Sabse Ūnchī Prema Sagāī,Sabse Unchi Prema Sagai,,,
Śacī-devī,Shachi-devi,,,
ṣaḍ-darśana,sad-darshana,,,
Sadāśiva,Sadashiva,,,
ṣaḍbhuja-murtī,shadbhuja-murti,added 18.01.24,,
sādhaka,sadhaka ,,,
sādhana,sadhana,,,
sādhana-bhakti,sadhana-bhakti,,,
sādhana-dharma,sadhana-dharma,,,
sādhu,sadhu,,,
Sādhyas,Sadhyas,,,
saguṇa,saguna,,,
saguṇa Brahman,saguna Brahman,changed 21.10.23,,
saguṇa-śrutis,saguna-shrutis,,,
Sahadeva,Sahadeva,,,
Sāhasrakavaca,Sahasrakavacha,,,
sahasrāra,sahasrara ,,,
sahasrāra-cakra,sahasrara-chakra ,,,
Śaibyā,Shaibya,,,
Śailaputrī,Shailaputri,,,
Śaivite(s),Shaivite(s),,,
sakāma-bhakti,sakama-bhakti,,,
Śakaṭāsura,Shakatasura,,,
śākhās,shakhas,,,
Sakhubāī,Sakhubai,,,
sakhya-bhakti,sakhya-bhakti,,,
sakhya-bhāva,sakhya-bhava,,,
Śāktas ,Shaktas,,,
Śakti,Shakti ,when referring to Divine Mother,,
śakti,shakti ,attribute of the Lord,,
Śakti-pīṭha(s),Shakti-pitha(s),,,
śaktipāta,shaktipat,lower-case 10.08.23,,
Śāktism,Shaktism,25.05,,
Śakuni,Shakuni,,,
Śāligrāma,Shaligrama,,,
Śāligrāma-śilā,Shaligrama-shila,updated 03.08.23,,
Sāma Veda,Sama Veda,,,
sama-darśina ,sama-darshina ,,,
samādhi,samadhi,,,
samarpayāmi,samarpayami,,,
Samarth Rāmadās,Samarth Ramadas,added 14.09.23,,
samatva-yoga,samatva-yoga,,,
Sāmba,Samba,,,
Śambarasura,Shambarasura,,,
saṁhāra,samhara,,,
Saṁhitās,Samhitas,,,
Śamīka Ṛṣi,"Shamika, Rishi",,,
sampradāya,sampradaya(s) ,,,
sampradāya-yoginī,sampradaya-yogini,,,
saṁsāra,samsara,,,
saṁskāras,samskaras,,,
samudra-manthana,samudra-manthana,added 12.12.23,,
Samudra(dev),Samudra(dev),,,
saṁvartaka,samvartaka ,,,
Sanaka,Sanaka ,,,
Sanandana,Sanandana ,,,
Sanat-kumāra,Sanat-kumara ,,,
Sanātana,Sanatana ,,,
"Sanātana Gosvāmī, Śrī","Sanatana Goswami, Sri",,,
Sanātana-dharma,Sanatana-dharma,,,
Sanātana-Lakṣmī,Sanatana-Lakshmi,added 31.01.24,,
sañcita-karma,sanchita-karma,,,
Sandarbha,Sandarbha,added 06.06.23,,
Sandhinī-śakti ,Sandhini-shakti ,,,
sandhyā-vandanam,sandhya-vandanam,,,
Śāṇḍilya,Shandilya,,,
Śāṇḍilya-bhakti-sūtra,Shandilya-bhakti-sutra,,,
Sāṅdīpanī ,Sandipani,,,
saṅgha,sangha,,,
Śani-kāla,Shani-kala,,,
Śani(dev),Shani(dev),,,
Sanjaya,Sanjaya,,,
sanjīvanī,sanjivani,,,
saṅkalpa,sankalpa,,,
Śaṅkara,Shankara,,,
Saṅkarṣaṇa ,Sankarshana,,,
śaṅkha,shanka,corrected from śaṅkā 03.08.23,,
Śaṅkha,Shankha,,,
Śaṅkhacūḍa,Shankhachuda ,,,
Sāṅkhya,Sankhya,,,
Sāṅkhya-yoga,Sankhya-yoga,,,
Sāṅkhya-yogī(s),Sankhya-yogi(s),,,
saṅkīrtana,sankirtan,,,
sannihita-mudrā,sannihita-mudra,,,
sanniruddha-mudrā,sanniruddha-mudra,,,
sannyāsa,sannyasa,,,
sannyāsī(s),sannyasi(s),,,
śānta-bhāva,shanta-bhava,,,
śānti,shanti,,,
śānti-mantra,shanti-mantra,,,
sapta,sapta,,,
sapta-chanda ,sapta-chanda ,added 03.06.23,,
saptarṣi(s),saptarshi(s),added 12.12.23,,
Śārada Pīṭha,Sharada Pitha,,,
Śārada-devī,Sharada-devi,,,
śaraṇāgata,sharanagata,,,
śaraṇāgati,sharanagati,,,
Śaraṇāgatī-gadyam,Sharanagati-gadyam,,,
Sarasvatī,Sarasvati,,,
Sarasvatī Pūjā,Sarasvati Puja ,as event name,,
Sarasvatī-devī,Sarasvati-devi,,,
Sarasvatī-pūjā,Sarasvati-puja,,,
Sarasvatī-vandana ,Sarasvati-vandana ,added 14.07.23,,
sārī,sari,,,
śarkarā,sharkara,,,
sarva dharmān parityajya mām ekaṁ śaraṇaṁ vraja | ahaṁ tvā sarva-pāpebhyo mokṣayiṣyāmi mā śucaḥ ||,sarva dharman parityajya mam ekam sharanam vraja | aham tva sarva-papebhyo mokshayishyami ma shucah ||,added 03.08.23,,
sarva-aśāparipūraka-cakra,sarva-ashaparipuraka-chakra,,,
sarva-rakṣaka-cakra,sarva-rakshakara-chakra,,,
sarva-rogahara-cakra,sarva-rogahara-chakra,,,
sarva-saṅkṣobhaṇa-cakra,sarva-sankshobhana-chakra,,,
sarva-saubhāgya-dāyaka-cakra,sarva-saubhagya-dayaka-chakra,,,
sarva-siddhi-prada-cakra,sarva-siddhi-prada-chakra,,,
sarvaṁ khalvidam brahma,sarvam khalvidam brahma,added 05.09.23,,
Śaśī,Shashi,,,
sāṣṭānga,sashtanga,,,
śāstra(s),shastra(s),lowercase 04.07.23,,
sat,sat,,,
Ṣaṭ Sandarbhas ,Shat Sandarbhas,added 31.01.26,,
sat-cit-ānanda,satchitananda,,,
Satagopan,Satagopan,added 23.04.24,,
Śatānīka,Shatanika,,,
Śatarūpā,Shatarupa,,,
satguru,satguru,,,
satī,sati ,,,
Satī,Sati ,,,
Satrājit,Satrajit,,,
Śatrughna,Shatrughna,,,
Satsang(s),Satsang(s),as a BM event,,
satsaṅga,satsang ,,,
satsaṅgs,satsangs,added 16.06.23,,
sattva,sattva,,,
sattva-guṇa,sattva-guna,,,
sattvic,sattvic,,,
sāttvika-bhāva(s),sattvika-bhava(s),,,
satya,satya,,,
Satya-yuga,Satya-yuga,,,
Satyabhāmā,Satyabhama,,,
Sātyaki,Satyaki,,,
Satyaloka,Satyaloka,,,
Satyam,Satyam,,,
Satyavrata,Satyavrata,,,
Saubhāgya-dahinī,Saubhagya-dayini,,,
śauca,shaucha,,,
Śaunaka,Shaunaka,,,
Saundarya-laharī,Saundarya-lahari,,,
Sāvatā Mālī,Savata Mali,,,
saviśeṣa,savishesha,,,
Sāvitrī,Savitri,,,
Śayana-āratī,Shayan-arati,,,
śeṣa,shesha,,,
Śeṣa,Shesha,,,
Śeṣanāga,Sheshanaga,,,
śeṣī,sheshin,,,
sevā,seva,,,
Shree Peetha Nilaya,Shree Peetha Nilaya,,,
siddha-pīṭha(s),siddha-pitha(s),,,
siddha-puruṣa(s),siddha-purusha(s),,,
siddhānta(s),siddhanta(s),,,
Siddhārtha Gautama,Siddhartha Gautama,,,
siddha(s),siddha(s),,,
siddhi(s),siddhi(s),,,
Siddhidātrī,Siddhidatri,,,
śikhā,shikha,,,
Śikhaṇḍī,Shikhandi,,,
Śikhaṇḍinī,Shikhandini,,,
śikṣā,shiksha,as instruction in a general context,,
Śikṣā,Shiksha,added 18.04.24,one of the Vedāṅgas,
śikṣā-guru,shiksha-guru,,,
"Śikṣāṣṭakam, Śrī","Shikshashtakam, Sri  ",,,
śilā,shila,updated 03.08.23,,
Siṁhācalam,Simhachalam,added 12.09.23,,
simhāsana,simhasana,added 09.12.25,,
Sindhu,Sindhu,,,
sindūra,sindur,,,
"Śirḍī Sāī Bābā, Śrī ","Shirdi Sai Baba, Sri",correct IAST 10.08.23,,
Śiśupāla,Shishupala,,,
śiṣya,shishya,,,
śiṣya-guru,shishya-guru,,,
Sītā,Sita,,,
Śiva Purāṇa,Shiva Purana,,,
Śiva-dhanuṣa,Shiva-dhanusha ,,,
Śiva-liṅgam,Shiva-lingam,,,
Śiva-Śakti,Shiva-Shakti,,,
"Śiva, Lord","Shiva, Lord",,,
Śivaloka,Shivaloka,,,
Śivarātri,Shivaratri,,,
śivo’ham,shivoham,,,
Skanda,Skanda,,,
Skanda Purāṇa,Skanda Purana,,,
Skanda-Mātā,Skanda-Mata,,,
śloka(s),shloka(s),,,
smaraṇa,smarana,,,
smaraṇa-bhakti,smarana-bhakti,,,
Smārta Sampradāya,Smarta Sampradaya,,,
Smṛti(s),Smriti(s),italics 15.09.23,,
sneha-prema,sneha-prema,,,
so’ham,so'ham,,,
ṣoḍaśākṣarī-mantra,shodashakshari-mantra,,,
Soma,Soma,,,
soma,soma,,,
Somadatta,Somadatta,,,
Sopāna,Sopana,added 09.10.23,,
śraddhā,shraddha,,,
śrāddha(-pūjā),shraddha(-puja),,,
Śraddhātraya-vibhāga-yoga,Shraddhatraya-vibhaga-yoga,,,
śravaṇa,shravana,,,
śravaṇa-bhakti,shravana-bhakti,,,
śreya,shreya,added 19.03.26,,
Śrī,Sri,as Devī,,
Śrī Bhāṣya,Sri Bhashya,,,
Śrī Guru Gītā,Sri Guru Gita,,,
Śrī Guru-stotram,Sri Guru-stotram,,,
Śrī Hari,Sri Hari,,,
Śrī Kṛṣṇa,Sri Krishna,,,
Śrī Kṛṣṇa-suprabhatam,Sri Krishna-suprabhatam,,,
Śrī Narasiṁha-kavaca,Sri Narasimha-kavacha,,,
Śrī Narasiṁha-praṇāma,Sri Narasimha-pranama,,,
Śrī Rāmānujācārya Jayantī,Sri Ramanujacharya Jayanti,,,
Śrī Śailapūrṇa,Sri Shailapurna,,,
Śrī Sampradāya,Sri Sampradaya,,,
Śrī Vaiṣṇava ācārya(s) ,Sri Vaishnava acharya(s),,,
Śrī Vaiṣṇava rahasya-traya-mantras,Sri Vaishnava rahasya-traya-mantras,,,
Śrī Vaiṣṇava Sampradāya,Sri Vaishnava Sampradāya,,,
Śri Vaiṣṇava ūrdhva-puṇḍra,Sri Vaishnava ūrdhva -puṇḍra,,,
Śrī Vaiṣṇava(s),Sri Vaishnava(s),,,
Śrī Vaiṣṇavism,Sri Vaishnavism,,,
Śrī Veda-vyāsa Raṅgarāja Bhaṭṭa Ācārya,Sri Veda-vyasa Rangaraja Bhatta Acharya,changed Bhaṭṭār to Bhaṭṭa 15.06.23 ,,
Śrī Vidyā,Sri Vidya,,,
Sri Vitthal Dham,Sri Vitthal Dham,added 20.07.23,,
Śrī Viṭṭhala Giridhārī Parabrahman,Sri Vitthala Giridhari Parabrahman,as deity,,
śrī viṭṭhala giridhāri parabrahmaṇe namaḥ,sri vitthala giridhari parabrahmane namah,,,
Śrī Viṭṭhala-Rukmiṇī Śipiviṣṭa,Sri Vitthala-Rukmini Shipivishta,added 12.09.23,,
Sri Yantra,Sri Yantra,as an event name,,
Śrī-cakra,Sri-chakra,,,
Śrī-devī,Sri-devi,,,
śrī-guru,shri-guru,added 23.04.24,,
Śrī-mātāji,Sri-mataji,,,
śrī-sarva-artha-sādhaka-cakra,sri-sarva-artha-sadhaka-chakra,,,
Śrī-tripura-vāsinī-devī,Sri-tripura-vasini-devi,,,
Śrī-vidyā-mantra,Sri-vidya-mantra,,,
Śrī-Viṣṇusahasranāma,Sri-Vishnusahasranama,,,
Śrī-yantra,Sri-yantra ,,,
Śrīdhara,Sridhara,,,
Śrīmad Bhagavad Gītā,Srimad Bhagavad Gita,,,
Śrīmad Bhāgavatam,Srimad Bhagavatam,,,
Śrīman,Sriman,,,
Śrīman Nārāyaṇa,Sriman Narayana ,,,
śrīman nārāyaṇa caraṇau śaraṇaṁ prapadye śrīmate nārāyaṇāya namaḥ ,sriman narayana charanau sharanam prapadye srimate narayanaya namah,,,
śrīmat parabrahma guruṁ smarāmi śrīmat parabrahma guruṁ vadāmi | śrīmat parabrahma guruṁ namāmi śrīmat parabrahma guruṁ bhajāmi ||,srimat parabrahma gurum smarami srimat parabrahma gurum vadami srimat parabrahma gurum namāmi srimat parabrahma gurum bhajami,added 03.08.23,,
Śrīmatī,Srimati,,,
Śrīmatī Rādhārānī,Srimati Radharani,,,
Śrīnāth(jī),Shrinath(ji),added 18.04.24,,
"Śrīnivāsācārya, Śrī","Srinivasacharya, Sri",,,
Śrīpīṭheśvara,Sripiteshwar,,,
Śrīpīṭheśvarī,Sripiteshwari,,,
Śrīraṅgam,Srirangam,,,
Śrīvāsa Paṇḍita,Shrivas Pandit,added 25.04.24,,
Śrīvatsa,Srivatsa ,,,
Śṛṅgi,Shringi ,,,
sṛṣṭi,srishti,,,
Śrutakarmā,Shrutakarma,,,
Śrutasena,Shrutasena,,,
Śruti(s),Shruti(s),italics 22.10.23,,
Subāhu,Subahu,,,
Subhadrā,Subhadra,,,
Subrahmaṇya(m),Subrahmanya(m),,,
sudakshari-mātṛ-pūjā,sudakshari-matri-puja,,,
Sudāma,Sudama,,,
Sudarśana,Sudarshana,as attribute,,
Sudarśana-cakra,Sudarshana-chakra,,,
Sudarśana-Narasiṁha,Sudarshana-Narasimha,updated 05.09.23,,
śuddha-bhakti,shuddha-bhakti,,,
Śuddhādvaita Vedānta,Shuddhadvaita Vedanta,added 12.02.24,,
śūdra(s),shudra(s),,,
Sughoṣa,Sughosha,,,
Sugrīva,Sugriva,,,
Śuka,Shuka,,,
Śukadeva Gosvāmī,Shukadev Goswami,added 19.03.24,,
Śukadeva(jī),Shukadeva(ji),,,
Śukra,Shukra,,,
Śukrācārya,Shukracharya,,,
Sulabha,Sulabha,,,
Śūlinī-devī,Shulini-devi,,,
Sumati,Sumati,added 09.12.25,,
Śumbha,Shumbha,,,
Sumitrā,Sumitra,,,
Sundarabāhu,Sundarabahu,,,
Sunīti,Suniti ,,,
suprabhātam,suprabhatam,,,
Śūra dynasty,Shura dynasty,,,
Surabhī,Surabhi ,,,
Sūrdās,Surdas,,,
Śūrpanakhā,Shurpanakha,,,
Suruci,Suruchi ,,,
Sūrya-namaskāra,Surya-namaskara,,,
Sūrya-Nārāyaṇa,Surya-Narayana,,,
sūrya-vaṁśa,surya-vamsha,added 12.12.23,,
Sūryadeva,Suryadeva,,,
suṣumṇā(-nāḍi),sushumna(-nadi),updated 30.08.23,,
suṣupti,sushupti,added 05.02.25,,
Susvarā,Suswara,,,
Sūta,Suta,,,
Sutasoma,Sutasoma,,,
sūtra(s),sutra(s),added 10.10.23,,
svabhāva,svabhava,,,
svadharma,svadharma,,,
svādhiṣṭhāna-cakra,svadhishthana-chakra,,,
svādhyāya,swadhyaya,,,
svāhā,swaha,,,
svāmī ,swami,02.02.24 when referring to the title outside of a particular name,,
"Svāmī Viśvānanda, Śrī ","Swami Vishwananda, Sri",,,
svapna,svapna,added 05.02.25,,
Svargadvāra,Swargadwara ,,,
Svargaloka,Swargaloka ,,,
svārtha,swartha,,,
svarūpa,svarupa,,,
svayaṁ-guru,swayam-guru,,,
svayambhū,swayambhu,,,
svayaṃvara,swayamvara,,,
Śvetāśvatara Upaniṣad,Shvetashvatara Upanishad,added 08.06.24,,
Swami/ni,Swami/ni,in context of BM spiritual order,,
Śyāma,Shyama,,,
Śyāma-sundara,Shyama-sundara,,,
Śyāma-Tulsī,Shyama-Tulsi,,,
Syāmānanda,Syamananda,,,
Syamantaka,Syamantaka,,,
Taittirīya Upaniṣad,Taittiriya Upanishad,,,
Takṣaka,Takshaka,,,
tamas,tamas,,,
tamasic,tamasic,,,
Tamiḻ (Nāḍu) ,Tamil (Nadu),,,
tamo-guṇa,tamo-guna,,,
tāṇḍava,tandava,,,
tānpūrā,tanpura,added 16.06.23,,
Tantra ,Tantra ,,,
Tantric,Tantric,added 31.01.26,,
tapa,tapa,,,
tapas,tapas,,,
tapasya,tapasya,,,
tapta-kāñcana-gaurāṅgi rādhe vṛndāvaneśvari | vṛṣabhānu-sute devi praṇamāmi hari-priye ||,tapta-kancana-gaurangi radhe vrindavanesvari vrishabhanu-sute devi pranamami hari-priye ,added 03.08.23,,
Tārāpīṭh,Tarapith,,,
tat,tat,,,
tat tvam asi,tat tvam asi,,,
tattva(s),tattva(s),,,
tejas,tejas,,,
Teṉkaḷai,Tenkalai,,,
Ṭhākūra ,Thakur,,,
Thirukoṣtiyur,Thirukoshtiyur,,,
Thirumāliruñcōlai Temple,Thirumaliruncholai Temple,,,
tilaka(s),tilak(s),30.05 changed from tilak,,
tilatarpaṇa,tilatarpana,,,
tīrtha(s),tirtha(s),,,
Tirumaḻisai Āḻvār,Tirumalisai Alvar,added 10.06.23,,
Tirumaṅgai Āḻvār,Tirumangai Alvar,added 10.06.23,,
Tirupati,Tirupati,,,
Tiruppāṇ Āḻvār,Tiruppan Alvar,changed to ṇ 10.06.23,,
Tiruvāymoli,Tiruvaymoli,added 23.04.24,,
Toṇḍaraḍippoḍi Āḻvār,Tondaradippodi Alvar,added 10.06.23,,
Toṭā Gopīnātha,Tota Gopinath,added 25.04.24,,
Trailaṅgā Svāmī,Trailanga Swami,,,
trailokya-mohana-cakra,trailokya-mohana-cakra,,,
Trayodaśī,Trayodashi,,,
Tretā,Treta,,,
Tretā-yuga,Treta-yuga ,,,
tri-guṇa,tri-guna,added 25.04.24,,
Trimūrti,Trimurti,,,
trinetra,trinetra,,,
Tripura-ambā-cakreśvarī-devī,Tripura-amba-chakreshwari-devi,,,
Tripura-mālinī-cakreśvarī-devī,Tripura-malini-chakreshwari-devi,,,
Tripurā-siddhā-cakreśvarī-devī,Tripura-siddha-chakreshwari-devi,,,
triśūla,trishul,added 30.10.23,,
Trivakrā,Trivakra,,,
Trivikrama,Trivikrama,,,
Tṛṇāvarta,Trinavarta ,,,
Tukārām,Tukaram,,,
Tulsī,Tulsi,,,
Tulsī Vivāha ,Tulsi Vivaha,,,
Tulsī-āratī ,Tulsi-arati,,,
Tulsī-devī,Tulsi-devi,,,
Tulsī-mālā,Tulsi-mala,,,
"Tulsīdās, Gosvāmī","Tulsidas, Goswami",,,
Turyā,Turya,,,
Tvaṣṭa ,Tvashta,,,
tyāga,tyaga,,,
tyāgī,tyagi,,,
Uccaiḥśravā,Uchchaihshrava,-śravas to -śravā 01.06.24,,
Uddhava,Uddhava,,,
Uddhava Gītā,Uddhava Gita,,,
Uḍupī,Udupi,added 18.04.24,,
Udyoga-parva,Udyoga-parva,,,
Ugra-Narasiṁha,Ugra-Narasimha,updated 05.09.23,,
Ugrasena,Ugrasena,,,
ukāra,ukara,,,
upadeśa ,upadesha,,,
Upadeśa Kṛṣṇa,Upadesha Krishna,,,
Upanayana,Upanayana,,,
Upaniṣad(s),Upanishad(s),,,
upavāsa,upavasa,,,
Uṣmapas,Ushmapas,,,
utsava(-mūrti),utsava(-murti),added 28.01.25,,
uttama,uttama,,,
Uttama,Uttama ,,,
uttama-adhikārī,uttama-adhikari,,,
Uttamaujas,Uttamaujas,,,
Uttānapāda,Uttanapada,,,
Uttar Pradesh,Uttar Pradesh,,,
Uttarā,Uttara,,,
Uttara-Mīmāṃsā,Uttara-Mimansa,,,
Uttarakāṇḍa,Uttarakanda,,,
Uttarāyaṇa,Uttarayana,,,
Vaḍakalai,Vadakalai,,,
Vāgdevī,Vagdevi,,,
vāhana,vahana,changed to ā 15.06.23,,
vaidhika-bhakti,vaidhika-bhakti,,,
vaijayanti-mālā,vaijayanti-mala,,,
Vaikhānasa,Vaikhanasa,,,
Vaikhānasa Āgama,Vaikhanasa Agama,,,
Vaikuṇṭha,Vaikuntha,,,
Vaikuṇṭhaloka,Vaikunthaloka,,,
vairāgya,vairagya,,,
Vaiśeṣika,Vaisheshika,,,
Vaiṣṇava,Vaishnava,,,
Vaiṣṇava ācārya(s),Vaishnava acharya(s),,,
Vaiṣṇava Āgama,Vaishnava Agama,,,
Vaiṣṇava jana to,Vaishnava jana to,,,
Vaiṣṇava Purāṇa(s),Vaishnava Purana(s),,,
Vaiṣṇava sampradāya(s),Vaishnava sampradaya(s),,,
Vaiṣṇava-mantra,Vaishnava-mantra,,,
Vaiṣṇava-praṇāma ,Vaishnava-pranama,,,
Vaiṣṇava-sannyāsa ,Vaishnava-sannyasa ,,,
Vaiṣṇava-śāstras,Vaishnava-shastras,,,
Vaiṣṇavism,Vaishnavism,,,
vaiśya(s),vaishya(s),,,
Vaivasvata-manu,Vaivasvata-manu,,,
vajra,vajra,,,
Vāli,Vali,,,
"Vallabhācārya, Śrī","Vallabhacharya, Sri",,,
Vālmīki,Valmiki,,,
Vāmadeva,Vamadeva,,,
Vāmana,Vamana,,,
Vāmanāvātara,Vamana-avatar,,,
Vaṁśivaṭa,Vamshivat,added 23.03.24,,
vānaprastha,vanaprastha,,,
Vānaras,Vanaras,added 16.12.24,,
vāñchā-kalpatarūbhayaś ca kṛpā-sindhubhya eva ca patitanāṁ pāvanebhyo vaiṣṇavebhyo namo namaḥ,vancha-kalpatarubhayash cha krpa-sindhubyah eva cha patitanam pavanebhyo vaishnavebhyo namo namah,added 14.07.23,,
vandana,vandana,,,
vandana-bhakti,vandana-bhakti,,,
Varadarāja,Varadaraja,,,
Varāha,Varaha,,,
Varāhāvatāra,Varahavatar,,,
Vārāṇasī,Varanasi,added 07.05.24,,
Vararaṅga,Vararanga,,,
vareṇyam,varenyam,,,
vārkarī(s),varkari(s),lowercase 29.08.24,,
varṇa-dharma,varna-dharma,,,
varṇa(s),varna(s),,,
Varuṇa,Varuna,,,
Vāruṇī,Varuni,added 23.04.24,,
vāsanās,vasanas,,,
Vasanta Navarātri,Vasanta Navaratri,,,
Vasanta Pañcami,Vasanta Panchami,,,
Vāsava,Vasava,,,
vaśīkaraṇa,vashikarana,,,
Vasiṣṭha,Vasishtha,,,
vastra-haraṇa,vastra-harana,,,
Vasudeva,Vasudeva,father of Kṛṣṇa,,
Vāsudeva,Vasudeva,name of Bhagavān,,
vasudhaiva-kuṭumbakam,vasudhaiva-kutumbakam,,,
Vāsuki,Vasuki,,,
Vasus,Vasus,,,
Vatikā,Vatika ,,,
vātsalya-bhāva,vatsalya-bhava,,,
Vatsāsura,Vatsasura,,,
Vāyu,Vayu,,,
Veda-svarūpa,Veda-svarupa,,,
Veda(s),Veda(s),,,
Vedāṅgas,Vedangas,,,
Vedānta,Vedanta,,,
Vedānta ācārya(s),Vedanta acharya(s),,,
Vedānta-sūtra(s),Vedanta-sutra(s),,,
vedāntī(s),vedanti(s),,,
vedantic,vedantic,added 18.04.24,,
Vedavyāsa,Vedavyasa,removed hyphen 31.08.24,,
Vedic,Vedic,added 31.01.26,,
Veṅkaṭeśvara,Venkateshwara,,,
Vibhava,Vibhava,,,
Vibhīṣaṇa,Vibhishana,,,
Vibhūti-yoga,Vibhuti-yoga,,,
vibhūti(s),vibhuti(s),,,
Vidura,Vidura,,,
vigraha(s),vigraha(s),,,
Vijaya,Vijaya,,,
Vijayā-daśamī,Vijaya-dashami,,,
Vijaya-Lakṣmī,Vijaya-Lakshmi,added 31.01.24,,
vikarma,vikarma,,,
Vikarṇa,Vikarna,,,
vimāna,vimana ,,,
vīṇā,vina,,,
Vināta,Vinata,,,
Vīra-Lakṣmī,Vira-Lakshmi,Vira-Lakshmi,,
Virāṭ-Puruṣa,Virat-Purusha,,,
Virāṭ-rūpā,Virat-rupa ,added 03.08.23,,
Virāṭ-svarūpā,Virat-svarupa ,,,
"Virāṭa, King",Virata,,,
vīrya,virya,"lowercase 09.09.23, attribute of the Lord",,
visarjana,visarjan,added 21.12.25,,
Viśiṣṭādvaita ,Vishishtadvaita,,,
Viśiṣṭādvaita Vedānta,Vishishtadvaita Vedanta,,,
Viṣṇu,Vishnu,,,
Viṣṇu Purāṇa,Vishnu Purana,,,
Viṣṇu-āratī,Vishnu-arati,,,
Viṣṇu-māyā,Vishnu-maya ,,,
Viṣṇu-Nārāyaṇa,Vishnu-Narayana,,,
Viṣṇu-pādam,Vishnu-padam,,,
Viṣṇu-tattva,Vishnu-tattva,,,
Viṣṇuloka,Vishnuloka,,,
Viṣṇusahasranāma,Vishnusahasranama,,,
Visoba Chatti,Visoba Chatti,,,
Visoba Kechar,Visoba Kechar,,,
viśuddha-cakra,vishuddha-chakra,,,
viśuddhi-ātma-cakra,vishuddhi-atma-chakra,,,
Viśva-svarūpa,Vishwa-svarupa,,,
Viśvadevas,Vishwadevas,,,
Viśvakarmā,Vishwakarma,,,
Viṣvaksena,Vishwaksena,updated 23.02.24,,
Viṣvaksena-pūjā,Vishvaksena-puja,,,
Viśvāmitra,Vishwamitra,,,
Viśvarūpa,Vishwarupa ,,,
Viśvarūpa-darśana-yoga,Vishwarupa-darshana-yoga,,,
Viśvas,Vishvas,,,
Viṭhobā,Vithoba  ,,,
Vitthal Dham,Vitthal Dham,,,
Viṭṭhala,Vitthala ,,,
vivāha,vivaha,,,
